t; x
1.042; -0.716064
1.043; -0.777345
1.044; -0.884378
1.045; -0.938164
1.046; -0.901791
1.047; -0.822603
1.048; -0.775217
1.049; -0.792859
1.05; -0.846473
1.051; -0.882566
1.052; -0.877247
1.053; -0.849986
1.054; -0.831828
1.055; -0.831778
1.056; -0.835853
1.057; -0.832668
1.058; -0.830953
1.059; -0.846162
1.06; -0.873655
1.061; -0.884223
1.062; -0.854051
1.063; -0.799969
1.064; -0.773914
1.065; -0.812047
1.066; -0.890746
1.067; -0.937999
1.068; -0.897659
1.069; -0.793034
1.07; -0.718788
1.071; -0.753174
1.072; -0.876751
1.073; -0.980286
1.074; -0.958794
1.075; -0.816238
1.076; -0.678184
1.077; -0.679029
1.078; -0.829803
1.079; -0.999385
1.08; -1.02615
1.081; -0.869052
1.082; -0.662915
1.083; -0.601895
1.084; -0.752863
1.085; -0.98632
1.086; -1.08647
1.087; -0.945955
1.088; -0.680424
1.089; -0.535324
1.09; -0.653501
1.091; -0.936103
1.092; -1.12634
1.093; -1.037
1.094; -0.733586
1.095; -0.492389
1.096; -0.543138
1.097; -0.848541
1.098; -1.13392
1.099; -1.12898
1.1; -0.820053
1.101; -0.483902
1.102; -0.435798
1.103; -0.728507
1.104; -1.10058
1.105; -1.20703
1.106; -0.932254
1.107; -0.516831
1.108; -0.346497
1.109; -0.585624
1.11; -1.02215
1.111; -1.25644
1.112; -1.05807
1.113; -0.593105
1.114; -0.289417
1.115; -0.433415
1.116; -0.899684
1.117; -1.26457
1.118; -1.1821
1.119; -0.708988
1.12; -0.276064
1.121; -0.287955
1.122; -0.739658
1.123; -1.22244
1.124; -1.2874
1.125; -0.855133
1.126; -0.313628
1.127; -0.166161
1.128; -0.553587
1.129; -1.12606
1.13; -1.35744
1.131; -1.01734
1.132; -0.403752
1.133; -0.0838804
1.134; -0.35708
1.135; -0.977169
1.136; -1.3781
1.137; -1.17793
1.138; -0.541892
1.139; -0.0539512
1.14; -0.168396
1.141; -0.783395
1.142; -1.33938
1.143; -1.31762
1.144; -0.717383
1.145; -0.0844801
1.146; -0.00664076
1.147; -0.557812
1.148; -1.23679
1.149; -1.41763
1.15; -0.914244
1.151; -0.177533
1.152; 0.11026
1.153; -0.317922
1.154; -1.07208
1.155; -1.4618
1.156; -1.11265
1.157; -0.328437
1.158; 0.167596
1.159; -0.0841263
1.16; -0.853477
1.161; -1.43849
1.162; -1.29091
1.163; -0.525812
1.164; 0.15571
1.165; 0.122181
1.166; -0.595128
1.167; -1.34198
1.168; -1.42774
1.169; -0.752382
1.17; 0.0714158
1.171; 0.280738
1.172; -0.316079
1.173; -1.17341
1.174; -1.50454
1.175; -0.986494
1.176; -0.0812043
1.177; 0.374565
1.178; -0.038647
1.179; -0.940893
1.18; -1.50748
1.181; -1.20421
1.182; -0.290752
1.183; 0.391933
1.184; 0.213559
1.185; -0.659097
1.186; -1.42902
1.187; -1.38169
1.188; -0.539281
1.189; 0.327903
1.19; 0.417865
1.191; -0.348106
1.192; -1.26895
1.193; -1.49768
1.194; -0.803819
1.195; 0.185267
1.196; 0.554799
1.197; -0.0317788
1.198; -1.03464
1.199; -1.53575
1.2; -1.05852
1.201; -0.0252891
1.202; 0.61018
1.203; 0.264313
1.204; -0.740591
1.205; -1.48602
1.206; -1.27717
1.207; -0.285861
1.208; 0.576809
1.209; 0.515193
1.21; -0.407341
1.211; -1.34634
1.212; -1.43584
1.213; -0.572802
1.214; 0.455561
1.215; 0.698851
1.216; -0.0597756
1.217; -1.12264
1.218; -1.51528
1.219; -0.858882
1.22; 0.255702
1.221; 0.798453
1.222; 0.274972
1.223; -0.828585
1.224; -1.5029
1.225; -1.11589
1.226; -0.00564388
1.227; 0.804186
1.228; 0.569904
1.229; -0.484509
1.23; -1.39409
1.231; -1.31738
1.232; -0.304883
1.233; 0.714506
1.234; 0.800609
1.235; -0.115721
1.236; -1.19277
1.237; -1.44131
1.238; -0.614063
1.239; 0.536641
1.24; 0.94759
1.241; 0.249615
1.242; -0.9111
1.243; -1.47218
1.244; -0.903502
1.245; 0.286223
1.246; 0.99824
1.247; 0.582904
1.248; -0.56854
1.249; -1.40257
1.25; -1.14465
1.251; -0.0139533
1.252; 0.948265
1.253; 0.857646
1.254; -0.190165
1.255; -1.23388
1.256; -1.31284
1.257; -0.335952
1.258; 0.802364
1.259; 1.05185
1.26; 0.19544
1.261; -0.976216
1.262; -1.38969
1.263; -0.649293
1.264; 0.574059
1.265; 1.15013
1.266; 0.558633
1.267; -0.647516
1.268; -1.3648
1.269; -0.923861
1.27; 0.284634
1.271; 1.14529
1.272; 0.871275
1.273; -0.271961
1.274; -1.23674
1.275; -1.13279
1.276; -0.0387433
1.277; 1.03919
1.278; 1.10922
1.279; 0.122101
1.28; -1.01308
1.281; -1.255
1.282; -0.36554
1.283; 0.842756
1.284; 1.25452
1.285; 0.5046
1.286; -0.709681
1.287; -1.27717
1.288; -0.664757
1.289; 0.575151
1.29; 1.29711
1.291; 0.846329
1.292; -0.349216
1.293; -1.19487
1.294; -0.907877
1.295; 0.262061
1.296; 1.23587
1.297; 1.12147
1.298; 0.0408566
1.299; -1.01284
1.3; -1.07156
1.301; -0.0666829
1.302; 1.07884
1.303; 1.30986
1.304; 0.430697
1.305; -0.744446
1.306; -1.13977
1.307; -0.379945
1.308; 0.842603
1.309; 1.39881
1.31; 0.790659
1.311; -0.410306
1.312; -1.10513
1.313; -0.648245
1.314; 0.550746
1.315; 1.38431
