i,x,v
7750,6.38731,-0.121211
7751,6.38719,-0.121211
7752,6.38707,-0.121211
7753,6.38695,-0.121211
7754,6.38683,-0.121211
7755,6.3867,-0.121211
7756,6.38658,-0.121211
7757,6.38646,-0.121211
7758,6.38634,-0.121211
7759,6.38622,-0.121211
7760,6.3861,-0.121211
7761,6.38598,-0.121211
7762,6.38586,-0.121211
7763,6.38573,-0.121211
7764,6.38561,-0.121211
7765,6.38549,-0.121211
7766,6.38537,-0.121211
7767,6.38525,-0.121211
7768,6.38513,-0.121211
7769,6.38501,-0.121211
7770,6.38489,-0.121211
7771,6.38476,-0.121211
7772,6.38464,-0.121211
7773,6.38452,-0.121211
7774,6.3844,-0.121211
7775,6.38428,-0.121211
7776,6.38416,-0.121211
7777,6.38404,-0.121211
7778,6.38392,-0.121211
7779,6.38379,-0.121211
7780,6.38367,-0.121211
7781,6.38355,-0.121211
7782,6.38343,-0.121211
7783,6.38331,-0.121211
7784,6.38319,-0.121211
7785,6.38307,-0.121211
7786,6.38295,-0.121211
7787,6.38283,-0.121211
7788,6.3827,-0.121211
7789,6.38258,-0.121211
7790,6.38246,-0.121211
7791,6.38234,-0.121211
7792,6.38222,-0.121211
7793,6.3821,-0.121211
7794,6.38198,-0.121211
7795,6.38186,-0.121211
7796,6.38173,-0.121211
7797,6.38161,-0.121211
7798,6.38149,-0.121211
7799,6.38137,-0.121211
7800,6.38125,-0.121211
7801,6.38113,-0.121211
7802,6.38101,-0.121211
7803,6.38089,-0.121211
7804,6.38076,-0.121211
7805,6.38064,-0.121211
7806,6.38052,-0.121211
7807,6.3804,-0.121211
7808,6.38028,-0.121211
7809,6.38016,-0.121211
7810,6.38004,-0.121211
7811,6.37992,-0.121211
7812,6.3798,-0.121211
7813,6.37967,-0.121211
7814,6.37955,-0.121211
7815,6.37943,-0.121211
7816,6.37931,-0.121211
7817,6.37919,-0.121211
7818,6.37907,-0.121211
7819,6.37895,-0.121211
7820,6.37883,-0.121211
7821,6.3787,-0.121211
7822,6.37858,-0.121211
7823,6.37846,-0.121211
7824,6.37834,-0.121211
7825,6.37822,-0.121211
7826,6.3781,-0.121211
7827,6.37798,-0.121211
7828,6.37786,-0.121211
7829,6.37773,-0.121211
7830,6.37761,-0.121211
7831,6.37749,-0.121211
7832,6.37737,-0.121211
7833,6.37725,-0.121211
7834,6.37713,-0.121211
7835,6.27713,-0.314907
7836,6.27681,-0.314907
7837,6.2765,-0.314907
7838,6.27618,-0.314907
7839,6.27587,-0.314907
7840,6.27555,-0.314907
7841,6.27524,-0.314907
7842,6.27492,-0.314907
7843,6.27461,-0.314907
7844,6.27429,-0.314907
7845,6.27398,-0.314907
7846,6.27366,-0.314907
7847,6.27335,-0.314907
7848,6.27303,-0.314907
7849,6.27272,-0.314907
7850,6.2724,-0.314907
7851,6.27209,-0.314907
7852,6.27177,-0.314907
7853,6.27146,-0.314907
7854,6.27115,-0.314907
7855,6.27083,-0.314907
7856,6.27052,-0.314907
7857,6.2702,-0.314907
7858,6.26989,-0.314907
7859,6.26957,-0.314907
7860,6.26926,-0.314907
7861,6.26894,-0.314907
7862,6.26863,-0.314907
7863,6.26831,-0.314907
7864,6.268,-0.314907
7865,6.26768,-0.314907
7866,6.26737,-0.314907
7867,6.26705,-0.314907
7868,6.26674,-0.314907
7869,6.26642,-0.314907
7870,6.26611,-0.314907
7871,6.26579,-0.314907
7872,6.26548,-0.314907
7873,6.26516,-0.314907
7874,6.26485,-0.314907
7875,6.26453,-0.314907
7876,6.26422,-0.314907
7877,6.2639,-0.314907
7878,6.26359,-0.314907
7879,6.26327,-0.314907
7880,6.26296,-0.314907
7881,6.26264,-0.314907
7882,6.26233,-0.314907
7883,6.26201,-0.314907
7884,6.2617,-0.314907
7885,6.26138,-0.314907
7886,6.26107,-0.314907
7887,6.26075,-0.314907
7888,6.26044,-0.314907
7889,6.26012,-0.314907
7890,6.25981,-0.314907
7891,6.25949,-0.314907
7892,6.25918,-0.314907
7893,6.25886,-0.314907
7894,6.25855,-0.314907
7895,6.25823,-0.314907
7896,6.25792,-0.314907
7897,6.2576,-0.314907
7898,6.25729,-0.314907
7899,6.25697,-0.314907
7900,6.25666,-0.314907
7901,6.25634,-0.314907
7902,6.25603,-0.314907
7903,6.25571,-0.314907
7904,6.2554,-0.314907
7905,6.25508,-0.314907
7906,6.25477,-0.314907
7907,6.25446,-0.314907
7908,6.25414,-0.314907
7909,6.25383,-0.314907
7910,6.25351,-0.314907
7911,6.2532,-0.314907
7912,6.25288,-0.314907
7913,6.25257,-0.314907
7914,6.25225,-0.314907
7915,6.25194,-0.314907
7916,6.25162,-0.314907
7917,6.25131,-0.314907
7918,6.25099,-0.314907
7919,6.25068,-0.314907
7920,6.25036,-0.314907
7921,6.25005,-0.314907
7922,6.24973,-0.314907
7923,6.24942,-0.314907
7924,6.2491,-0.314907
7925,6.24879,-0.314907
7926,6.24847,-0.314907
7927,6.24816,-0.314907
7928,6.24784,-0.314907
7929,6.24753,-0.314907
7930,6.24721,-0.314907
7931,6.2469,-0.314907
7932,6.24658,-0.314907
7933,6.24627,-0.314907
7934,6.24595,-0.314907
7935,6.24564,-0.314907
7936,6.24532,-0.314907
7937,6.24501,-0.314907
7938,6.24469,-0.314907
7939,6.24438,-0.314907
7940,6.24406,-0.314907
7941,6.24375,-0.314907
7942,6.24343,-0.314907
7943,6.24312,-0.314907
7944,6.2428,-0.314907
7945,6.24249,-0.314907
7946,6.24217,-0.314907
7947,6.24186,-0.314907
7948,6.24154,-0.314907
7949,6.24123,-0.314907
7950,6.24091,-0.314907
7951,6.2406,-0.314907
7952,6.24028,-0.314907
7953,6.23997,-0.314907
7954,6.23965,-0.314907
7955,6.23934,-0.314907
7956,6.23902,-0.314907
7957,6.23871,-0.314907
7958,6.23839,-0.314907
7959,6.23808,-0.314907
7960,6.23777,-0.314907
7961,6.23745,-0.314907
7962,6.23714,-0.314907
7963,6.23682,-0.314907
7964,6.23651,-0.314907
7965,6.23619,-0.314907
7966,6.23588,-0.314907
7967,6.23556,-0.314907
7968,6.23525,-0.314907
7969,6.23493,-0.314907
7970,6.23462,-0.314907
7971,6.2343,-0.314907
7972,6.23399,-0.314907
7973,6.23367,-0.314907
7974,6.23336,-0.314907
7975,6.23304,-0.314907
7976,6.23273,-0.314907
7977,6.23241,-0.314907
7978,6.2321,-0.314907
7979,6.23178,-0.314907
7980,6.23147,-0.314907
7981,6.23115,-0.314907
7982,6.23084,-0.314907
7983,6.23052,-0.314907
7984,6.23021,-0.314907
7985,6.22989,-0.314907
7986,6.22958,-0.314907
7987,6.22926,-0.314907
7988,6.22895,-0.314907
7989,6.22863,-0.314907
7990,6.22832,-0.314907
7991,6.228,-0.314907
7992,6.22769,-0.314907
7993,6.22737,-0.314907
7994,6.22706,-0.314907
7995,6.22674,-0.314907
7996,6.22643,-0.314907
7997,6.22611,-0.314907
7998,6.2258,-0.314907
7999,6.22548,-0.314907
8000,6.22517,-0.314907
8001,6.22485,-0.314907
8002,6.22454,-0.314907
8003,6.22422,-0.314907
8004,6.22391,-0.314907
8005,6.22359,-0.314907
8006,6.22328,-0.314907
8007,6.22296,-0.314907
8008,6.22265,-0.314907
8009,6.22233,-0.314907
8010,6.22202,-0.314907
8011,6.2217,-0.314907
8012,6.22139,-0.314907
8013,6.22108,-0.314907
8014,6.22076,-0.314907
8015,6.22045,-0.314907
8016,6.22013,-0.314907
8017,6.21982,-0.314907
8018,6.2195,-0.314907
8019,6.21919,-0.314907
8020,6.21887,-0.314907
8021,6.21856,-0.314907
8022,6.21824,-0.314907
8023,6.21793,-0.314907
8024,6.21761,-0.314907
8025,6.2173,-0.314907
8026,6.21698,-0.314907
8027,6.21667,-0.314907
8028,6.21635,-0.314907
8029,6.21604,-0.314907
8030,6.21572,-0.314907
8031,6.21541,-0.314907
8032,6.21509,-0.314907
8033,6.21478,-0.314907
8034,6.21446,-0.314907
8035,6.21415,-0.314907
8036,6.21383,-0.314907
8037,6.21352,-0.314907
8038,6.2132,-0.314907
8039,6.21289,-0.314907
8040,6.21257,-0.314907
8041,6.21226,-0.314907
8042,6.21194,-0.314907
8043,6.21163,-0.314907
8044,6.21131,-0.314907
8045,6.211,-0.314907
8046,6.21068,-0.314907
8047,6.21037,-0.314907
8048,6.21005,-0.314907
8049,6.20974,-0.314907
8050,6.20942,-0.314907
8051,6.20911,-0.314907
8052,6.20879,-0.314907
8053,6.20848,-0.314907
8054,6.20816,-0.314907
8055,6.20785,-0.314907
8056,6.20753,-0.314907
8057,6.20722,-0.314907
8058,6.2069,-0.314907
8059,6.20659,-0.314907
8060,6.20627,-0.314907
8061,6.20596,-0.314907
8062,6.20564,-0.314907
8063,6.20533,-0.314907
8064,6.20501,-0.314907
8065,6.2047,-0.314907
8066,6.20438,-0.314907
8067,6.20407,-0.314907
8068,6.20376,-0.314907
8069,6.20344,-0.314907
8070,6.20313,-0.314907
8071,6.20281,-0.314907
8072,6.2025,-0.314907
8073,6.20218,-0.314907
8074,6.20187,-0.314907
8075,6.20155,-0.314907
8076,6.20124,-0.314907
8077,6.20092,-0.314907
8078,6.20061,-0.314907
8079,6.20029,-0.314907
8080,6.19998,-0.314907
8081,6.19966,-0.314907
8082,6.19935,-0.314907
8083,6.19903,-0.314907
8084,6.19872,-0.314907
8085,6.1984,-0.314907
8086,6.19809,-0.314907
8087,6.19777,-0.314907
8088,6.19746,-0.314907
8089,6.19714,-0.314907
8090,6.19683,-0.314907
8091,6.19651,-0.314907
8092,6.1962,-0.314907
8093,6.19588,-0.314907
8094,6.19557,-0.314907
8095,6.19525,-0.314907
8096,6.19494,-0.314907
8097,6.19462,-0.314907
8098,6.19431,-0.314907
8099,6.19399,-0.314907
8100,6.19368,-0.314907
8101,6.19336,-0.314907
8102,6.19305,-0.314907
8103,6.19273,-0.314907
8104,6.19242,-0.314907
8105,6.1921,-0.314907
8106,6.19179,-0.314907
8107,6.19147,-0.314907
8108,6.19116,-0.314907
8109,6.19084,-0.314907
8110,6.19053,-0.314907
8111,6.19021,-0.314907
8112,6.1899,-0.314907
8113,6.18958,-0.314907
8114,6.18927,-0.314907
8115,6.18895,-0.314907
8116,6.18864,-0.314907
8117,6.18832,-0.314907
8118,6.18801,-0.314907
8119,6.18769,-0.314907
8120,6.18738,-0.314907
8121,6.18707,-0.314907
8122,6.18675,-0.314907
8123,6.18644,-0.314907
8124,6.18612,-0.314907
8125,6.18581,-0.314907
8126,6.18549,-0.314907
8127,6.18518,-0.314907
8128,6.18486,-0.314907
8129,6.18455,-0.314907
8130,6.18423,-0.314907
8131,6.18392,-0.314907
8132,6.1836,-0.314907
8133,6.18329,-0.314907
8134,6.18297,-0.314907
8135,6.18266,-0.314907
8136,6.18234,-0.314907
8137,6.18203,-0.314907
8138,6.18171,-0.314907
8139,6.1814,-0.314907
8140,6.18108,-0.314907
8141,6.18077,-0.314907
8142,6.18045,-0.314907
8143,6.18014,-0.314907
8144,6.17982,-0.314907
8145,6.17951,-0.314907
8146,6.17919,-0.314907
8147,6.17888,-0.314907
8148,6.17856,-0.314907
8149,6.17825,-0.314907
8150,6.17793,-0.314907
8151,6.17762,-0.314907
8152,6.1773,-0.314907
8153,6.17699,-0.314907
8154,6.17667,-0.314907
8155,6.07667,-0.495614
8156,6.07618,-0.495614
8157,6.07568,-0.495614
8158,6.07519,-0.495614
8159,6.07469,-0.495614
8160,6.0742,-0.495614
8161,6.0737,-0.495614
8162,6.0732,-0.495614
8163,6.07271,-0.495614
8164,6.07221,-0.495614
8165,6.07172,-0.495614
8166,6.07122,-0.495614
8167,6.07073,-0.495614
8168,6.07023,-0.495614
8169,6.06973,-0.495614
8170,6.06924,-0.495614
8171,6.06874,-0.495614
8172,6.06825,-0.495614
8173,6.06775,-0.495614
8174,6.06726,-0.495614
8175,6.06676,-0.495614
8176,6.06627,-0.495614
8177,6.06577,-0.495614
8178,6.06527,-0.495614
8179,6.06478,-0.495614
8180,6.06428,-0.495614
8181,6.06379,-0.495614
8182,6.06329,-0.495614
8183,6.0628,-0.495614
8184,6.0623,-0.495614
8185,6.0618,-0.495614
8186,6.06131,-0.495614
8187,6.06081,-0.495614
8188,6.06032,-0.495614
8189,6.05982,-0.495614
8190,6.05933,-0.495614
8191,6.05883,-0.495614
8192,6.05834,-0.495614
8193,6.05784,-0.495614
8194,6.05734,-0.495614
8195,6.05685,-0.495614
8196,6.05635,-0.495614
8197,6.05586,-0.495614
8198,6.05536,-0.495614
8199,6.05487,-0.495614
8200,6.05437,-0.495614
8201,6.05387,-0.495614
8202,6.05338,-0.495614
8203,6.05288,-0.495614
8204,6.05239,-0.495614
8205,6.05189,-0.495614
8206,6.0514,-0.495614
8207,6.0509,-0.495614
8208,6.05041,-0.495614
8209,6.04991,-0.495614
8210,6.04941,-0.495614
8211,6.04892,-0.495614
8212,6.04842,-0.495614
8213,6.04793,-0.495614
8214,6.04743,-0.495614
8215,6.04694,-0.495614
8216,6.04644,-0.495614
8217,6.04595,-0.495614
8218,6.04545,-0.495614
8219,6.04495,-0.495614
8220,6.04446,-0.495614
8221,6.04396,-0.495614
8222,6.04347,-0.495614
8223,6.04297,-0.495614
8224,6.04248,-0.495614
8225,6.04198,-0.495614
8226,6.04148,-0.495614
8227,6.04099,-0.495614
8228,6.04049,-0.495614
8229,6.04,-0.495614
8230,6.0395,-0.495614
8231,6.03901,-0.495614
8232,6.03851,-0.495614
8233,6.03802,-0.495614
8234,6.03752,-0.495614
8235,6.03702,-0.495614
8236,6.03653,-0.495614
8237,6.03603,-0.495614
8238,6.03554,-0.495614
8239,6.03504,-0.495614
8240,6.03455,-0.495614
8241,6.03405,-0.495614
8242,6.03355,-0.495614
8243,6.03306,-0.495614
8244,6.03256,-0.495614
8245,6.03207,-0.495614
8246,6.03157,-0.495614
8247,6.03108,-0.495614
8248,6.03058,-0.495614
8249,6.03009,-0.495614
8250,6.02959,-0.495614
8251,6.02909,-0.495614
8252,6.0286,-0.495614
8253,6.0281,-0.495614
8254,6.02761,-0.495614
8255,6.02711,-0.495614
8256,6.02662,-0.495614
8257,6.02612,-0.495614
8258,6.02562,-0.495614
8259,6.02513,-0.495614
8260,6.02463,-0.495614
8261,6.02414,-0.495614
8262,6.02364,-0.495614
8263,6.02315,-0.495614
8264,6.02265,-0.495614
8265,6.02216,-0.495614
8266,6.02166,-0.495614
8267,6.02116,-0.495614
8268,6.02067,-0.495614
8269,6.02017,-0.495614
8270,6.01968,-0.495614
8271,6.01918,-0.495614
8272,6.01869,-0.495614
8273,6.01819,-0.495614
8274,6.0177,-0.495614
8275,6.0172,-0.495614
8276,6.0167,-0.495614
8277,6.01621,-0.495614
8278,6.01571,-0.495614
8279,6.01522,-0.495614
8280,6.01472,-0.495614
8281,6.01423,-0.495614
8282,6.01373,-0.495614
8283,6.01323,-0.495614
8284,6.01274,-0.495614
8285,6.01224,-0.495614
8286,6.01175,-0.495614
8287,6.01125,-0.495614
8288,6.01076,-0.495614
8289,6.01026,-0.495614
8290,6.00977,-0.495614
8291,6.00927,-0.495614
8292,6.00877,-0.495614
8293,6.00828,-0.495614
8294,6.00778,-0.495614
8295,6.00729,-0.495614
8296,6.00679,-0.495614
8297,6.0063,-0.495614
8298,6.0058,-0.495614
8299,6.0053,-0.495614
8300,6.00481,-0.495614
8301,6.00431,-0.495614
8302,6.00382,-0.495614
8303,6.00332,-0.495614
8304,6.00283,-0.495614
8305,6.00233,-0.495614
8306,6.00184,-0.495614
8307,6.00134,-0.495614
8308,6.00084,-0.495614
8309,6.00035,-0.495614
8310,5.99985,-0.495614
8311,5.99936,-0.495614
8312,5.99886,-0.495614
8313,5.99837,-0.495614
8314,5.99787,-0.495614
8315,5.99737,-0.495614
8316,5.99688,-0.495614
8317,5.99638,-0.495614
8318,5.99589,-0.495614
8319,5.99539,-0.495614
8320,5.9949,-0.495614
8321,5.9944,-0.495614
8322,5.99391,-0.495614
8323,5.99341,-0.495614
8324,5.99291,-0.495614
8325,5.99242,-0.495614
8326,5.99192,-0.495614
8327,5.99143,-0.495614
8328,5.99093,-0.495614
8329,5.99044,-0.495614
8330,5.98994,-0.495614
8331,5.98945,-0.495614
8332,5.98895,-0.495614
8333,5.98845,-0.495614
8334,5.98796,-0.495614
8335,5.98746,-0.495614
8336,5.98697,-0.495614
8337,5.98647,-0.495614
8338,5.98598,-0.495614
8339,5.98548,-0.495614
8340,5.98498,-0.495614
8341,5.98449,-0.495614
8342,5.98399,-0.495614
8343,5.9835,-0.495614
8344,5.983,-0.495614
8345,5.98251,-0.495614
8346,5.98201,-0.495614
8347,5.98152,-0.495614
8348,5.98102,-0.495614
8349,5.98052,-0.495614
8350,5.98003,-0.495614
8351,5.97953,-0.495614
8352,5.97904,-0.495614
8353,5.97854,-0.495614
8354,5.97805,-0.495614
8355,5.97755,-0.495614
8356,5.97705,-0.495614
8357,5.97656,-0.495614
8358,5.97606,-0.495614
8359,5.97557,-0.495614
8360,5.97507,-0.495614
8361,5.97458,-0.495614
8362,5.97408,-0.495614
8363,5.97359,-0.495614
8364,5.97309,-0.495614
8365,5.97259,-0.495614
8366,5.9721,-0.495614
8367,5.9716,-0.495614
8368,5.97111,-0.495614
8369,5.97061,-0.495614
8370,5.97012,-0.495614
8371,5.96962,-0.495614
8372,5.96913,-0.495614
8373,5.96863,-0.495614
8374,5.96813,-0.495614
8375,5.96764,-0.495614
8376,5.96714,-0.495614
8377,5.96665,-0.495614
8378,5.96615,-0.495614
8379,5.96566,-0.495614
8380,5.96516,-0.495614
8381,5.96466,-0.495614
8382,5.96417,-0.495614
8383,5.96367,-0.495614
8384,5.96318,-0.495614
8385,5.96268,-0.495614
8386,5.96219,-0.495614
8387,5.96169,-0.495614
8388,5.9612,-0.495614
8389,5.9607,-0.495614
8390,5.9602,-0.495614
8391,5.95971,-0.495614
8392,5.95921,-0.495614
8393,5.95872,-0.495614
8394,5.95822,-0.495614
8395,5.95773,-0.495614
8396,5.95723,-0.495614
8397,5.95673,-0.495614
8398,5.95624,-0.495614
8399,5.95574,-0.495614
8400,5.95525,-0.495614
8401,5.95475,-0.495614
8402,5.95426,-0.495614
8403,5.95376,-0.495614
8404,5.95327,-0.495614
8405,5.95277,-0.495614
8406,5.95227,-0.495614
8407,5.95178,-0.495614
8408,5.95128,-0.495614
8409,5.95079,-0.495614
8410,5.95029,-0.495614
8411,5.9498,-0.495614
8412,5.9493,-0.495614
8413,5.9488,-0.495614
8414,5.94831,-0.495614
8415,5.94781,-0.495614
8416,5.94732,-0.495614
8417,5.94682,-0.495614
8418,5.94633,-0.495614
8419,5.94583,-0.495614
8420,5.94534,-0.495614
8421,5.94484,-0.495614
8422,5.94434,-0.495614
8423,5.94385,-0.495614
8424,5.94335,-0.495614
8425,5.94286,-0.495614
8426,5.94236,-0.495614
8427,5.94187,-0.495614
8428,5.94137,-0.495614
8429,5.94088,-0.495614
8430,5.94038,-0.495614
8431,5.93988,-0.495614
8432,5.93939,-0.495614
8433,5.93889,-0.495614
8434,5.9384,-0.495614
8435,5.9379,-0.495614
8436,5.93741,-0.495614
8437,5.93691,-0.495614
8438,5.93641,-0.495614
8439,5.93592,-0.495614
8440,5.93542,-0.495614
8441,5.93493,-0.495614
8442,5.93443,-0.495614
8443,5.93394,-0.495614
8444,5.93344,-0.495614
8445,5.93295,-0.495614
8446,5.93245,-0.495614
8447,5.93195,-0.495614
8448,5.93146,-0.495614
8449,5.93096,-0.495614
8450,5.93047,-0.495614
8451,5.92997,-0.495614
8452,5.92948,-0.495614
8453,5.92898,-0.495614
8454,5.92848,-0.495614
8455,5.92799,-0.495614
8456,5.92749,-0.495614
8457,5.927,-0.495614
8458,5.9265,-0.495614
8459,5.92601,-0.495614
8460,5.92551,-0.495614
8461,5.92502,-0.495614
8462,5.92452,-0.495614
8463,5.92402,-0.495614
8464,5.92353,-0.495614
8465,5.92303,-0.495614
8466,5.92254,-0.495614
8467,5.92204,-0.495614
8468,5.92155,-0.495614
8469,5.92105,-0.495614
8470,5.92055,-0.495614
8471,5.92006,-0.495614
8472,5.91956,-0.495614
8473,5.91907,-0.495614
8474,5.91857,-0.495614
8475,5.91808,-0.495614
8476,5.91758,-0.495614
8477,5.91709,-0.495614
8478,5.91659,-0.495614
8479,5.91609,-0.495614
8480,5.9156,-0.495614
8481,5.9151,-0.495614
8482,5.91461,-0.495614
8483,5.91411,-0.495614
8484,5.91362,-0.495614
8485,5.91312,-0.495614
8486,5.91263,-0.495614
8487,5.91213,-0.495614
8488,5.91163,-0.495614
8489,5.91114,-0.495614
8490,5.91064,-0.495614
8491,5.91015,-0.495614
8492,5.90965,-0.495614
8493,5.90916,-0.495614
8494,5.90866,-0.495614
8495,5.90816,-0.495614
8496,5.90767,-0.495614
8497,5.90717,-0.495614
8498,5.90668,-0.495614
8499,5.90618,-0.495614
8500,5.90569,-0.495614
8501,5.90519,-0.495614
8502,5.9047,-0.495614
8503,5.9042,-0.495614
8504,5.9037,-0.495614
8505,5.90321,-0.495614
8506,5.90271,-0.495614
8507,5.90222,-0.495614
8508,5.90172,-0.495614
8509,5.90123,-0.495614
8510,5.90073,-0.495614
8511,5.90023,-0.495614
8512,5.89974,-0.495614
8513,5.89924,-0.495614
8514,5.89875,-0.495614
8515,5.89825,-0.495614
8516,5.89776,-0.495614
8517,5.89726,-0.495614
8518,5.89677,-0.495614
8519,5.89627,-0.495614
8520,5.89577,-0.495614
8521,5.89528,-0.495614
8522,5.89478,-0.495614
8523,5.89429,-0.495614
8524,5.89379,-0.495614
8525,5.8933,-0.495614
8526,5.8928,-0.495614
8527,5.8923,-0.495614
8528,5.89181,-0.495614
8529,5.89131,-0.495614
8530,5.89082,-0.495614
8531,5.89032,-0.495614
8532,5.88983,-0.495614
8533,5.88933,-0.495614
8534,5.88884,-0.495614
8535,5.88834,-0.495614
8536,5.88784,-0.495614
8537,5.88735,-0.495614
8538,5.88685,-0.495614
8539,5.88636,-0.495614
8540,5.78636,-0.656104
8541,5.7857,-0.656104
8542,5.78505,-0.656104
8543,5.78439,-0.656104
8544,5.78373,-0.656104
8545,5.78308,-0.656104
8546,5.78242,-0.656104
8547,5.78176,-0.656104
8548,5.78111,-0.656104
8549,5.78045,-0.656104
8550,5.7798,-0.656104
8551,5.77914,-0.656104
8552,5.77848,-0.656104
8553,5.77783,-0.656104
8554,5.77717,-0.656104
8555,5.77652,-0.656104
8556,5.77586,-0.656104
8557,5.7752,-0.656104
8558,5.77455,-0.656104
8559,5.77389,-0.656104
8560,5.77324,-0.656104
8561,5.77258,-0.656104
8562,5.77192,-0.656104
8563,5.77127,-0.656104
8564,5.77061,-0.656104
8565,5.76995,-0.656104
8566,5.7693,-0.656104
8567,5.76864,-0.656104
8568,5.76799,-0.656104
8569,5.76733,-0.656104
8570,5.76667,-0.656104
8571,5.76602,-0.656104
8572,5.76536,-0.656104
8573,5.76471,-0.656104
8574,5.76405,-0.656104
8575,5.76339,-0.656104
8576,5.76274,-0.656104
8577,5.76208,-0.656104
8578,5.76143,-0.656104
8579,5.76077,-0.656104
8580,5.76011,-0.656104
8581,5.75946,-0.656104
8582,5.7588,-0.656104
8583,5.75815,-0.656104
8584,5.75749,-0.656104
8585,5.75683,-0.656104
8586,5.75618,-0.656104
8587,5.75552,-0.656104
8588,5.75486,-0.656104
8589,5.75421,-0.656104
8590,5.75355,-0.656104
8591,5.7529,-0.656104
8592,5.75224,-0.656104
8593,5.75158,-0.656104
8594,5.75093,-0.656104
8595,5.75027,-0.656104
8596,5.74962,-0.656104
8597,5.74896,-0.656104
8598,5.7483,-0.656104
8599,5.74765,-0.656104
8600,5.74699,-0.656104
8601,5.74634,-0.656104
8602,5.74568,-0.656104
8603,5.74502,-0.656104
8604,5.74437,-0.656104
8605,5.74371,-0.656104
8606,5.74305,-0.656104
8607,5.7424,-0.656104
8608,5.74174,-0.656104
8609,5.74109,-0.656104
8610,5.74043,-0.656104
8611,5.73977,-0.656104
8612,5.73912,-0.656104
8613,5.73846,-0.656104
8614,5.73781,-0.656104
8615,5.73715,-0.656104
8616,5.73649,-0.656104
8617,5.73584,-0.656104
8618,5.73518,-0.656104
8619,5.73453,-0.656104
8620,5.73387,-0.656104
8621,5.73321,-0.656104
8622,5.73256,-0.656104
8623,5.7319,-0.656104
8624,5.73124,-0.656104
8625,5.73059,-0.656104
8626,5.72993,-0.656104
8627,5.72928,-0.656104
8628,5.72862,-0.656104
8629,5.72796,-0.656104
8630,5.72731,-0.656104
8631,5.72665,-0.656104
8632,5.726,-0.656104
8633,5.72534,-0.656104
8634,5.72468,-0.656104
8635,5.72403,-0.656104
8636,5.72337,-0.656104
8637,5.72272,-0.656104
8638,5.72206,-0.656104
8639,5.7214,-0.656104
8640,5.72075,-0.656104
8641,5.72009,-0.656104
8642,5.71943,-0.656104
8643,5.71878,-0.656104
8644,5.71812,-0.656104
8645,5.71747,-0.656104
8646,5.71681,-0.656104
8647,5.71615,-0.656104
8648,5.7155,-0.656104
8649,5.71484,-0.656104
8650,5.71419,-0.656104
8651,5.71353,-0.656104
8652,5.71287,-0.656104
8653,5.71222,-0.656104
8654,5.71156,-0.656104
8655,5.71091,-0.656104
8656,5.71025,-0.656104
8657,5.70959,-0.656104
8658,5.70894,-0.656104
8659,5.70828,-0.656104
8660,5.70762,-0.656104
8661,5.70697,-0.656104
8662,5.70631,-0.656104
8663,5.70566,-0.656104
8664,5.705,-0.656104
8665,5.70434,-0.656104
8666,5.70369,-0.656104
8667,5.70303,-0.656104
8668,5.70238,-0.656104
8669,5.70172,-0.656104
8670,5.70106,-0.656104
8671,5.70041,-0.656104
8672,5.69975,-0.656104
8673,5.6991,-0.656104
8674,5.69844,-0.656104
8675,5.69778,-0.656104
8676,5.69713,-0.656104
8677,5.69647,-0.656104
8678,5.69582,-0.656104
8679,5.69516,-0.656104
8680,5.6945,-0.656104
8681,5.69385,-0.656104
8682,5.69319,-0.656104
8683,5.69253,-0.656104
8684,5.69188,-0.656104
8685,5.69122,-0.656104
8686,5.69057,-0.656104
8687,5.68991,-0.656104
8688,5.68925,-0.656104
8689,5.6886,-0.656104
8690,5.68794,-0.656104
8691,5.68729,-0.656104
8692,5.68663,-0.656104
8693,5.68597,-0.656104
8694,5.68532,-0.656104
8695,5.68466,-0.656104
8696,5.68401,-0.656104
8697,5.68335,-0.656104
8698,5.68269,-0.656104
8699,5.68204,-0.656104
8700,5.68138,-0.656104
8701,5.68072,-0.656104
8702,5.68007,-0.656104
8703,5.67941,-0.656104
8704,5.67876,-0.656104
8705,5.6781,-0.656104
8706,5.67744,-0.656104
8707,5.67679,-0.656104
8708,5.67613,-0.656104
8709,5.67548,-0.656104
8710,5.67482,-0.656104
8711,5.67416,-0.656104
8712,5.67351,-0.656104
8713,5.67285,-0.656104
8714,5.6722,-0.656104
8715,5.67154,-0.656104
8716,5.67088,-0.656104
8717,5.67023,-0.656104
8718,5.66957,-0.656104
8719,5.66891,-0.656104
8720,5.66826,-0.656104
8721,5.6676,-0.656104
8722,5.66695,-0.656104
8723,5.66629,-0.656104
8724,5.66563,-0.656104
8725,5.66498,-0.656104
8726,5.66432,-0.656104
8727,5.66367,-0.656104
8728,5.66301,-0.656104
8729,5.66235,-0.656104
8730,5.6617,-0.656104
8731,5.66104,-0.656104
8732,5.66039,-0.656104
8733,5.65973,-0.656104
8734,5.65907,-0.656104
8735,5.65842,-0.656104
8736,5.65776,-0.656104
8737,5.6571,-0.656104
8738,5.65645,-0.656104
8739,5.65579,-0.656104
8740,5.65514,-0.656104
8741,5.65448,-0.656104
8742,5.65382,-0.656104
8743,5.65317,-0.656104
8744,5.65251,-0.656104
8745,5.65186,-0.656104
8746,5.6512,-0.656104
8747,5.65054,-0.656104
8748,5.64989,-0.656104
8749,5.64923,-0.656104
