i,x,v
5271,6.71978,-4.80082
5272,6.71498,-4.80082
5273,6.71018,-4.80082
5274,6.70537,-4.80082
5275,6.70057,-4.80082
5276,6.69577,-4.80082
5277,6.69097,-4.80082
5278,6.68617,-4.80082
5279,6.68137,-4.80082
5280,6.67657,-4.80082
5281,6.67177,-4.80082
5282,6.66697,-4.80082
5283,6.66217,-4.80082
5284,6.65737,-4.80082
5285,6.65257,-4.80082
5286,6.64776,-4.80082
5287,6.64296,-4.80082
5288,6.63816,-4.80082
5289,6.63336,-4.80082
5290,6.62856,-4.80082
5291,6.62376,-4.80082
5292,6.61896,-4.80082
5293,6.61416,-4.80082
5294,6.60936,-4.80082
5295,6.60456,-4.80082
5296,6.59976,-4.80082
5297,6.59496,-4.80082
5298,6.59016,-4.80082
5299,6.58535,-4.80082
5300,6.58055,-4.80082
5301,6.57575,-4.80082
5302,6.57095,-4.80082
5303,6.56615,-4.80082
5304,6.56135,-4.80082
5305,6.55655,-4.80082
5306,6.55175,-4.80082
5307,6.54695,-4.80082
5308,6.54215,-4.80082
5309,6.53735,-4.80082
5310,6.53255,-4.80082
5311,6.52774,-4.80082
5312,6.52294,-4.80082
5313,6.51814,-4.80082
5314,6.51334,-4.80082
5315,6.50854,-4.80082
5316,6.50374,-4.80082
5317,6.49894,-4.80082
5318,6.49414,-4.80082
5319,6.48934,-4.80082
5320,6.48454,-4.80082
5321,6.47974,-4.80082
5322,6.47494,-4.80082
5323,6.47013,-4.80082
5324,6.46533,-4.80082
5325,6.46053,-4.80082
5326,6.45573,-4.80082
5327,6.45093,-4.80082
5328,6.44613,-4.80082
5329,6.44133,-4.80082
5330,6.43653,-4.80082
5331,6.43173,-4.80082
5332,6.42693,-4.80082
5333,6.42213,-4.80082
5334,6.41733,-4.80082
5335,6.41252,-4.80082
5336,6.40772,-4.80082
5337,6.40292,-4.80082
5338,6.39812,-4.80082
5339,6.39332,-4.80082
5340,6.38852,-4.80082
5341,6.38372,-4.80082
5342,6.37892,-4.80082
5343,6.37412,-4.80082
5344,6.36932,-4.80082
5345,6.36452,-4.80082
5346,6.35972,-4.80082
5347,6.35491,-4.80082
5348,6.35011,-4.80082
5349,6.34531,-4.80082
5350,6.34051,-4.80082
5351,6.33571,-4.80082
5352,6.33091,-4.80082
5353,6.32611,-4.80082
5354,6.32131,-4.80082
5355,6.31651,-4.80082
5356,6.31171,-4.80082
5357,6.30691,-4.80082
5358,6.30211,-4.80082
5359,6.2973,-4.80082
5360,6.2925,-4.80082
5361,6.2877,-4.80082
5362,6.2829,-4.80082
5363,6.2781,-4.80082
5364,6.2733,-4.80082
5365,6.2685,-4.80082
5366,6.2637,-4.80082
5367,6.2589,-4.80082
5368,6.2541,-4.80082
5369,6.2493,-4.80082
5370,6.2445,-4.80082
5371,6.23969,-4.80082
5372,6.23489,-4.80082
5373,6.23009,-4.80082
5374,6.22529,-4.80082
5375,6.22049,-4.80082
5376,6.21569,-4.80082
5377,6.21089,-4.80082
5378,6.20609,-4.80082
5379,6.20129,-4.80082
5380,6.19649,-4.80082
5381,6.19169,-4.80082
5382,6.18689,-4.80082
5383,6.18209,-4.80082
5384,6.17728,-4.80082
5385,6.17248,-4.80082
5386,6.16768,-4.80082
5387,6.16288,-4.80082
5388,6.15808,-4.80082
5389,6.15328,-4.80082
5390,6.14848,-4.80082
5391,6.14368,-4.80082
5392,6.13888,-4.80082
5393,6.13408,-4.80082
5394,6.12928,-4.80082
5395,6.12448,-4.80082
5396,6.11967,-4.80082
5397,6.11487,-4.80082
5398,6.11007,-4.80082
5399,6.10527,-4.80082
5400,6.10047,-4.80082
5401,5.99907,6.45381
5402,6.00552,6.45381
5403,6.01197,6.45381
5404,6.01843,6.45381
5405,6.02488,6.45381
5406,6.03133,6.45381
5407,6.03779,6.45381
5408,6.04424,6.45381
5409,6.0507,6.45381
5410,6.05715,6.45381
5411,6.0636,6.45381
5412,6.07006,6.45381
5413,6.07651,6.45381
5414,6.08297,6.45381
5415,6.08942,6.45381
5416,6.09587,6.45381
5417,6.10233,6.45381
5418,6.10878,6.45381
5419,6.11523,6.45381
5420,6.12169,6.45381
5421,6.12814,6.45381
5422,6.1346,6.45381
5423,6.14105,6.45381
5424,6.1475,6.45381
5425,6.15396,6.45381
5426,6.16041,6.45381
5427,6.16686,6.45381
5428,6.17332,6.45381
5429,6.17977,6.45381
5430,6.18623,6.45381
5431,6.19268,6.45381
5432,6.19913,6.45381
5433,6.20559,6.45381
5434,6.21204,6.45381
5435,6.2185,6.45381
5436,6.22495,6.45381
5437,6.2314,6.45381
5438,6.23786,6.45381
5439,6.24431,6.45381
5440,6.25076,6.45381
5441,6.25722,6.45381
5442,6.26367,6.45381
5443,6.27013,6.45381
5444,6.27658,6.45381
5445,6.28303,6.45381
5446,6.28949,6.45381
5447,6.29594,6.45381
5448,6.3024,6.45381
5449,6.30885,6.45381
5450,6.3153,6.45381
5451,6.32176,6.45381
5452,6.32821,6.45381
5453,6.33466,6.45381
5454,6.34112,6.45381
5455,6.34757,6.45381
5456,6.35403,6.45381
5457,6.36048,6.45381
5458,6.36693,6.45381
5459,6.37339,6.45381
5460,6.37984,6.45381
5461,6.38629,6.45381
5462,6.39275,6.45381
5463,6.3992,6.45381
5464,6.40566,6.45381
5465,6.41211,6.45381
5466,6.41856,6.45381
5467,6.42502,6.45381
5468,6.43147,6.45381
5469,6.43793,6.45381
5470,6.44438,6.45381
5471,6.45083,6.45381
5472,6.45729,6.45381
5473,6.46374,6.45381
5474,6.47019,6.45381
5475,6.47665,6.45381
5476,6.4831,6.45381
5477,6.48956,6.45381
5478,6.49601,6.45381
5479,6.50246,6.45381
5480,6.50892,6.45381
5481,6.51537,6.45381
5482,6.52182,6.45381
5483,6.52828,6.45381
5484,6.53473,6.45381
5485,6.54119,6.45381
5486,6.54764,6.45381
5487,6.55409,6.45381
5488,6.56055,6.45381
5489,6.567,6.45381
5490,6.57346,6.45381
5491,6.57991,6.45381
5492,6.58636,6.45381
5493,6.59282,6.45381
5494,6.59927,6.45381
5495,6.60572,6.45381
5496,6.61218,6.45381
5497,6.61863,6.45381
5498,6.62509,6.45381
5499,6.63154,6.45381
5500,6.63799,6.45381
5501,6.64445,6.45381
5502,6.6509,6.45381
5503,6.65735,6.45381
5504,6.66381,6.45381
5505,6.67026,6.45381
5506,6.67672,6.45381
5507,6.68317,6.45381
5508,6.68962,6.45381
5509,6.69608,6.45381
5510,6.70253,6.45381
5511,6.70899,6.45381
5512,6.71544,6.45381
5513,6.72189,6.45381
5514,6.72835,6.45381
5515,6.7348,6.45381
5516,6.74125,6.45381
5517,6.74771,6.45381
5518,6.75416,6.45381
5519,6.76062,6.45381
5520,6.76707,6.45381
5521,6.77352,6.45381
5522,6.77998,6.45381
5523,6.78643,6.45381
5524,6.79288,6.45381
5525,6.79934,6.45381
5526,6.80579,6.45381
5527,6.81225,6.45381
5528,6.8187,6.45381
5529,6.82515,6.45381
5530,6.83161,6.45381
5531,6.83806,6.45381
5532,6.84452,6.45381
5533,6.85097,6.45381
5534,6.85742,6.45381
5535,6.86388,6.45381
5536,6.87033,6.45381
5537,6.87678,6.45381
5538,6.88324,6.45381
5539,6.88969,6.45381
5540,6.89615,6.45381
5541,6.9026,6.45381
5542,6.90905,6.45381
5543,6.91551,6.45381
5544,6.92196,6.45381
5545,6.92841,6.45381
5546,6.93487,6.45381
5547,6.94132,6.45381
5548,6.94778,6.45381
5549,6.95423,6.45381
5550,6.96068,6.45381
5551,6.96714,6.45381
5552,6.97359,6.45381
5553,6.98005,6.45381
5554,6.9865,6.45381
5555,6.99295,6.45381
5556,6.99941,6.45381
5557,7.00586,6.45381
5558,7.01231,6.45381
5559,7.01877,6.45381
5560,7.02522,6.45381
5561,7.03168,6.45381
5562,7.03813,6.45381
5563,7.04458,6.45381
5564,7.05104,6.45381
5565,7.05749,6.45381
5566,7.06395,6.45381
5567,7.0704,6.45381
5568,7.07685,6.45381
5569,7.08331,6.45381
5570,7.08976,6.45381
5571,7.09621,6.45381
5572,7.10267,6.45381
5573,7.10912,6.45381
5574,7.11558,6.45381
5575,7.12203,6.45381
5576,7.12848,6.45381
5577,7.13494,6.45381
5578,7.14139,6.45381
5579,7.14784,6.45381
5580,7.1543,6.45381
5581,7.16075,6.45381
5582,7.16721,6.45381
5583,7.17366,6.45381
5584,7.18011,6.45381
5585,7.18657,6.45381
5586,7.19302,6.45381
5587,7.19948,6.45381
5588,7.20593,6.45381
5589,7.21238,6.45381
5590,7.21884,6.45381
5591,7.22529,6.45381
5592,7.23174,6.45381
5593,7.2382,6.45381
5594,7.24465,6.45381
5595,7.25111,6.45381
5596,7.25756,6.45381
5597,7.26401,6.45381
5598,7.27047,6.45381
5599,7.27692,6.45381
5600,7.28337,6.45381
5601,7.28983,6.45381
5602,7.29628,6.45381
5603,7.30274,6.45381
5604,7.30919,6.45381
5605,7.31564,6.45381
5606,7.3221,6.45381
5607,7.32855,6.45381
5608,7.33501,6.45381
5609,7.34146,6.45381
5610,7.34791,6.45381
5611,7.35437,6.45381
5612,7.36082,6.45381
5613,7.36727,6.45381
5614,7.37373,6.45381
5615,7.38018,6.45381
5616,7.38664,6.45381
5617,7.39309,6.45381
5618,7.39954,6.45381
5619,7.406,6.45381
5620,7.41245,6.45381
5621,7.4189,6.45381
5622,7.42536,6.45381
5623,7.43181,6.45381
5624,7.43827,6.45381
5625,7.44472,6.45381
5626,7.45117,6.45381
5627,7.45763,6.45381
5628,7.46408,6.45381
5629,7.47054,6.45381
5630,7.47699,6.45381
5631,7.48344,6.45381
5632,7.4899,6.45381
5633,7.49635,6.45381
5634,7.5028,6.45381
5635,7.50926,6.45381
5636,7.51571,6.45381
5637,7.52217,6.45381
5638,7.52862,6.45381
5639,7.53507,6.45381
5640,7.54153,6.45381
5641,7.54798,6.45381
5642,7.55443,6.45381
5643,7.56089,6.45381
5644,7.56734,6.45381
5645,7.5738,6.45381
5646,7.58025,6.45381
5647,7.5867,6.45381
5648,7.59316,6.45381
5649,7.59961,6.45381
5650,7.60607,6.45381
5651,7.61252,6.45381
5652,7.61897,6.45381
5653,7.62543,6.45381
5654,7.63188,6.45381
5655,7.63833,6.45381
5656,7.64479,6.45381
5657,7.65124,6.45381
5658,7.6577,6.45381
5659,7.66415,6.45381
5660,7.6706,6.45381
5661,7.67706,6.45381
5662,7.68351,6.45381
5663,7.68997,6.45381
5664,7.69642,6.45381
5665,7.70287,6.45381
5666,7.70933,6.45381
5667,7.71578,6.45381
5668,7.72223,6.45381
5669,7.72869,6.45381
5670,7.73514,6.45381
5671,7.7416,6.45381
5672,7.74805,6.45381
5673,7.7545,6.45381
5674,7.76096,6.45381
5675,7.76741,6.45381
5676,7.77386,6.45381
5677,7.78032,6.45381
5678,7.78677,6.45381
5679,7.79323,6.45381
5680,7.79968,6.45381
5681,7.80613,6.45381
5682,7.81259,6.45381
5683,7.81904,6.45381
5684,7.8255,6.45381
5685,7.83195,6.45381
5686,7.8384,6.45381
5687,7.84486,6.45381
5688,7.85131,6.45381
5689,7.85776,6.45381
5690,7.86422,6.45381
5691,7.87067,6.45381
5692,7.87713,6.45381
5693,7.88358,6.45381
5694,7.89003,6.45381
5695,7.89649,6.45381
5696,7.90294,6.45381
5697,7.90939,6.45381
5698,7.91585,6.45381
5699,7.9223,6.45381
5700,7.92876,6.45381
5701,7.93521,6.45381
5702,7.94166,6.45381
5703,7.94812,6.45381
5704,7.95457,6.45381
5705,7.96103,6.45381
5706,7.96748,6.45381
5707,7.97393,6.45381
5708,7.98039,6.45381
5709,7.98684,6.45381
5710,7.99329,6.45381
5711,7.99975,6.45381
5712,8.0062,6.45381
5713,8.01266,6.45381
5714,8.01911,6.45381
5715,8.02556,6.45381
5716,8.03202,6.45381
5717,8.03847,6.45381
5718,8.04492,6.45381
5719,8.05138,6.45381
5720,8.05783,6.45381
5721,8.06429,6.45381
5722,8.07074,6.45381
5723,8.07719,6.45381
5724,8.08365,6.45381
5725,8.0901,6.45381
5726,8.09656,6.45381
5727,8.10301,6.45381
5728,8.10946,6.45381
5729,8.11592,6.45381
5730,8.12237,6.45381
5731,8.12882,6.45381
5732,8.13528,6.45381
5733,8.14173,6.45381
5734,8.14819,6.45381
5735,8.15464,6.45381
5736,8.16109,6.45381
5737,8.16755,6.45381
5738,8.174,6.45381
5739,8.18045,6.45381
5740,8.18691,6.45381
5741,8.19336,6.45381
5742,8.19982,6.45381
5743,8.20627,6.45381
5744,8.21272,6.45381
5745,8.21918,6.45381
5746,8.22563,6.45381
5747,8.23209,6.45381
5748,8.23854,6.45381
5749,8.24499,6.45381
5750,8.25145,6.45381
5751,8.2579,6.45381
5752,8.26435,6.45381
5753,8.27081,6.45381
5754,8.27726,6.45381
5755,8.28372,6.45381
5756,8.29017,6.45381
5757,8.29662,6.45381
5758,8.30308,6.45381
5759,8.30953,6.45381
5760,8.31599,6.45381
5761,8.32244,6.45381
5762,8.32889,6.45381
5763,8.33535,6.45381
5764,8.3418,6.45381
5765,8.34825,6.45381
5766,8.35471,6.45381
5767,8.36116,6.45381
5768,8.36762,6.45381
5769,8.37407,6.45381
5770,8.38052,6.45381
5771,8.38698,6.45381
5772,8.39343,6.45381
5773,8.39988,6.45381
5774,8.40634,6.45381
5775,8.41279,6.45381
5776,8.41925,6.45381
5777,8.4257,6.45381
5778,8.43215,6.45381
5779,8.43861,6.45381
5780,8.44506,6.45381
5781,8.45152,6.45381
5782,8.45797,6.45381
5783,8.46442,6.45381
5784,8.47088,6.45381
5785,8.47733,6.45381
5786,8.48378,6.45381
5787,8.49024,6.45381
5788,8.49669,6.45381
5789,8.50315,6.45381
5790,8.5096,6.45381
5791,8.51605,6.45381
5792,8.52251,6.45381
5793,8.52896,6.45381
5794,8.53541,6.45381
5795,8.54187,6.45381
5796,8.54832,6.45381
5797,8.55478,6.45381
5798,8.56123,6.45381
5799,8.56768,6.45381
5800,8.57414,6.45381
5801,8.58059,6.45381
5802,8.58705,6.45381
5803,8.5935,6.45381
5804,8.4935,-6.44942
5805,8.48705,-6.44942
5806,8.4806,-6.44942
5807,8.47415,-6.44942
5808,8.4677,-6.44942
5809,8.46125,-6.44942
5810,8.4548,-6.44942
5811,8.44835,-6.44942
5812,8.4419,-6.44942
5813,8.43545,-6.44942
5814,8.429,-6.44942
5815,8.42256,-6.44942
5816,8.41611,-6.44942
5817,8.40966,-6.44942
5818,8.40321,-6.44942
5819,8.39676,-6.44942
5820,8.39031,-6.44942
5821,8.38386,-6.44942
5822,8.37741,-6.44942
5823,8.37096,-6.44942
5824,8.36451,-6.44942
5825,8.35806,-6.44942
5826,8.35161,-6.44942
5827,8.34516,-6.44942
5828,8.33871,-6.44942
5829,8.33226,-6.44942
5830,8.32581,-6.44942
5831,8.31936,-6.44942
5832,8.31292,-6.44942
5833,8.30647,-6.44942
5834,8.30002,-6.44942
5835,8.29357,-6.44942
5836,8.28712,-6.44942
5837,8.28067,-6.44942
5838,8.27422,-6.44942
5839,8.26777,-6.44942
5840,8.26132,-6.44942
5841,8.25487,-6.44942
5842,8.24842,-6.44942
5843,8.24197,-6.44942
5844,8.23552,-6.44942
5845,8.22907,-6.44942
5846,8.22262,-6.44942
5847,8.21617,-6.44942
5848,8.20972,-6.44942
5849,8.20328,-6.44942
5850,8.19683,-6.44942
5851,8.19038,-6.44942
5852,8.18393,-6.44942
5853,8.17748,-6.44942
5854,8.17103,-6.44942
5855,8.16458,-6.44942
5856,8.15813,-6.44942
5857,8.15168,-6.44942
5858,8.14523,-6.44942
5859,8.13878,-6.44942
5860,8.13233,-6.44942
5861,8.12588,-6.44942
5862,8.11943,-6.44942
5863,8.11298,-6.44942
5864,8.10653,-6.44942
5865,8.10008,-6.44942
5866,8.09364,-6.44942
5867,8.08719,-6.44942
5868,8.08074,-6.44942
5869,8.07429,-6.44942
5870,8.06784,-6.44942
5871,8.06139,-6.44942
5872,8.05494,-6.44942
5873,8.04849,-6.44942
5874,8.04204,-6.44942
5875,8.03559,-6.44942
5876,8.02914,-6.44942
5877,8.02269,-6.44942
5878,8.01624,-6.44942
5879,8.00979,-6.44942
5880,8.00334,-6.44942
5881,7.99689,-6.44942
5882,7.99044,-6.44942
5883,7.98399,-6.44942
5884,7.97755,-6.44942
5885,7.9711,-6.44942
5886,7.96465,-6.44942
5887,7.9582,-6.44942
5888,7.95175,-6.44942
5889,7.9453,-6.44942
5890,7.93885,-6.44942
5891,7.9324,-6.44942
5892,7.92595,-6.44942
5893,7.9195,-6.44942
5894,7.91305,-6.44942
5895,7.9066,-6.44942
5896,7.90015,-6.44942
5897,7.8937,-6.44942
5898,7.88725,-6.44942
5899,7.8808,-6.44942
5900,7.87435,-6.44942
5901,7.86791,-6.44942
5902,7.86146,-6.44942
5903,7.85501,-6.44942
5904,7.84856,-6.44942
5905,7.84211,-6.44942
5906,7.83566,-6.44942
5907,7.82921,-6.44942
5908,7.82276,-6.44942
5909,7.81631,-6.44942
5910,7.80986,-6.44942
5911,7.80341,-6.44942
5912,7.79696,-6.44942
5913,7.79051,-6.44942
5914,7.78406,-6.44942
5915,7.77761,-6.44942
5916,7.77116,-6.44942
5917,7.76471,-6.44942
5918,7.75827,-6.44942
5919,7.75182,-6.44942
5920,7.74537,-6.44942
5921,7.73892,-6.44942
5922,7.73247,-6.44942
5923,7.72602,-6.44942
5924,7.71957,-6.44942
5925,7.71312,-6.44942
5926,7.70667,-6.44942
5927,7.70022,-6.44942
5928,7.69377,-6.44942
5929,7.68732,-6.44942
5930,7.68087,-6.44942
5931,7.67442,-6.44942
5932,7.66797,-6.44942
5933,7.66152,-6.44942
5934,7.65507,-6.44942
5935,7.64863,-6.44942
5936,7.64218,-6.44942
5937,7.63573,-6.44942
5938,7.62928,-6.44942
5939,7.62283,-6.44942
5940,7.61638,-6.44942
5941,7.60993,-6.44942
5942,7.60348,-6.44942
5943,7.59703,-6.44942
5944,7.59058,-6.44942
5945,7.58413,-6.44942
5946,7.57768,-6.44942
5947,7.57123,-6.44942
5948,7.56478,-6.44942
5949,7.55833,-6.44942
5950,7.55188,-6.44942
5951,7.54543,-6.44942
5952,7.53899,-6.44942
5953,7.53254,-6.44942
5954,7.52609,-6.44942
5955,7.51964,-6.44942
5956,7.51319,-6.44942
5957,7.50674,-6.44942
5958,7.50029,-6.44942
5959,7.49384,-6.44942
5960,7.48739,-6.44942
5961,7.48094,-6.44942
5962,7.47449,-6.44942
5963,7.46804,-6.44942
5964,7.46159,-6.44942
5965,7.45514,-6.44942
5966,7.44869,-6.44942
5967,7.44224,-6.44942
5968,7.43579,-6.44942
5969,7.42934,-6.44942
5970,7.4229,-6.44942
5971,7.41645,-6.44942
5972,7.41,-6.44942
5973,7.40355,-6.44942
5974,7.3971,-6.44942
5975,7.39065,-6.44942
5976,7.3842,-6.44942
5977,7.37775,-6.44942
5978,7.3713,-6.44942
5979,7.36485,-6.44942
5980,7.3584,-6.44942
5981,7.35195,-6.44942
5982,7.3455,-6.44942
5983,7.33905,-6.44942
5984,7.3326,-6.44942
5985,7.32615,-6.44942
5986,7.3197,-6.44942
5987,7.31326,-6.44942
5988,7.30681,-6.44942
5989,7.30036,-6.44942
5990,7.29391,-6.44942
5991,7.28746,-6.44942
5992,7.28101,-6.44942
5993,7.27456,-6.44942
5994,7.26811,-6.44942
5995,7.26166,-6.44942
5996,7.25521,-6.44942
5997,7.24876,-6.44942
5998,7.24231,-6.44942
5999,7.23586,-6.44942
6000,7.22941,-6.44942
6001,7.22296,-6.44942
6002,7.21651,-6.44942
6003,7.21006,-6.44942
6004,7.20362,-6.44942
6005,7.19717,-6.44942
6006,7.19072,-6.44942
6007,7.18427,-6.44942
6008,7.17782,-6.44942
6009,7.17137,-6.44942
6010,7.16492,-6.44942
6011,7.15847,-6.44942
6012,7.15202,-6.44942
6013,7.14557,-6.44942
6014,7.13912,-6.44942
6015,7.13267,-6.44942
6016,7.12622,-6.44942
6017,7.11977,-6.44942
6018,7.11332,-6.44942
6019,7.10687,-6.44942
6020,7.10042,-6.44942
6021,7.09398,-6.44942
6022,7.08753,-6.44942
6023,7.08108,-6.44942
6024,7.07463,-6.44942
6025,7.06818,-6.44942
6026,7.06173,-6.44942
6027,7.05528,-6.44942
6028,7.04883,-6.44942
6029,7.04238,-6.44942
6030,7.03593,-6.44942
6031,7.02948,-6.44942
6032,7.02303,-6.44942
6033,7.01658,-6.44942
6034,7.01013,-6.44942
6035,7.00368,-6.44942
6036,6.99723,-6.44942
6037,6.99078,-6.44942
6038,6.98433,-6.44942
6039,6.97789,-6.44942
6040,6.97144,-6.44942
6041,6.96499,-6.44942
6042,6.95854,-6.44942
6043,6.95209,-6.44942
6044,6.94564,-6.44942
6045,6.93919,-6.44942
6046,6.93274,-6.44942
6047,6.92629,-6.44942
6048,6.91984,-6.44942
6049,6.91339,-6.44942
6050,6.90694,-6.44942
6051,6.90049,-6.44942
6052,6.89404,-6.44942
6053,6.88759,-6.44942
6054,6.88114,-6.44942
6055,6.87469,-6.44942
6056,6.86825,-6.44942
6057,6.8618,-6.44942
6058,6.85535,-6.44942
6059,6.8489,-6.44942
6060,6.84245,-6.44942
6061,6.836,-6.44942
6062,6.82955,-6.44942
6063,6.8231,-6.44942
6064,6.81665,-6.44942
6065,6.8102,-6.44942
6066,6.80375,-6.44942
6067,6.7973,-6.44942
6068,6.79085,-6.44942
6069,6.7844,-6.44942
6070,6.77795,-6.44942
6071,6.7715,-6.44942
6072,6.76505,-6.44942
6073,6.75861,-6.44942
6074,6.75216,-6.44942
6075,6.74571,-6.44942
6076,6.73926,-6.44942
6077,6.73281,-6.44942
6078,6.72636,-6.44942
6079,6.71991,-6.44942
6080,6.71346,-6.44942
6081,6.70701,-6.44942
6082,6.70056,-6.44942
6083,6.69411,-6.44942
6084,6.68766,-6.44942
6085,6.68121,-6.44942
6086,6.67476,-6.44942
6087,6.66831,-6.44942
6088,6.66186,-6.44942
6089,6.65541,-6.44942
6090,6.64897,-6.44942
6091,6.64252,-6.44942
6092,6.63607,-6.44942
6093,6.62962,-6.44942
6094,6.62317,-6.44942
6095,6.61672,-6.44942
6096,6.61027,-6.44942
6097,6.60382,-6.44942
6098,6.59737,-6.44942
6099,6.59092,-6.44942
6100,6.58447,-6.44942
6101,6.57802,-6.44942
6102,6.57157,-6.44942
6103,6.56512,-6.44942
6104,6.55867,-6.44942
6105,6.55222,-6.44942
6106,6.54577,-6.44942
6107,6.44207,7.8469
6108,6.44992,7.8469
6109,6.45777,7.8469
6110,6.46561,7.8469
6111,6.47346,7.8469
6112,6.48131,7.8469
6113,6.48915,7.8469
6114,6.497,7.8469
6115,6.50485,7.8469
6116,6.51269,7.8469
6117,6.52054,7.8469
6118,6.52839,7.8469
6119,6.53623,7.8469
6120,6.54408,7.8469
6121,6.55193,7.8469
6122,6.55978,7.8469
6123,6.56762,7.8469
6124,6.57547,7.8469
6125,6.58332,7.8469
6126,6.59116,7.8469
6127,6.59901,7.8469
6128,6.60686,7.8469
6129,6.6147,7.8469
6130,6.62255,7.8469
6131,6.6304,7.8469
6132,6.63824,7.8469
6133,6.64609,7.8469
6134,6.65394,7.8469
6135,6.66179,7.8469
6136,6.66963,7.8469
6137,6.67748,7.8469
6138,6.68533,7.8469
6139,6.69317,7.8469
6140,6.70102,7.8469
6141,6.70887,7.8469
6142,6.71671,7.8469
6143,6.72456,7.8469
6144,6.73241,7.8469
6145,6.74025,7.8469
6146,6.7481,7.8469
6147,6.75595,7.8469
6148,6.7638,7.8469
6149,6.77164,7.8469
6150,6.77949,7.8469
6151,6.78734,7.8469
6152,6.79518,7.8469
6153,6.80303,7.8469
6154,6.81088,7.8469
6155,6.81872,7.8469
6156,6.82657,7.8469
6157,6.83442,7.8469
6158,6.84226,7.8469
6159,6.85011,7.8469
6160,6.85796,7.8469
6161,6.8658,7.8469
6162,6.87365,7.8469
6163,6.8815,7.8469
6164,6.88935,7.8469
6165,6.89719,7.8469
6166,6.90504,7.8469
6167,6.91289,7.8469
6168,6.92073,7.8469
6169,6.92858,7.8469
6170,6.93643,7.8469
6171,6.94427,7.8469
6172,6.95212,7.8469
6173,6.95997,7.8469
6174,6.96781,7.8469
6175,6.97566,7.8469
6176,6.98351,7.8469
6177,6.99136,7.8469
6178,6.9992,7.8469
6179,7.00705,7.8469
6180,7.0149,7.8469
6181,7.02274,7.8469
6182,7.03059,7.8469
6183,7.03844,7.8469
6184,7.04628,7.8469
6185,7.05413,7.8469
6186,7.06198,7.8469
6187,7.06982,7.8469
6188,7.07767,7.8469
6189,7.08552,7.8469
6190,7.09336,7.8469
6191,7.10121,7.8469
6192,7.10906,7.8469
6193,7.11691,7.8469
6194,7.12475,7.8469
6195,7.1326,7.8469
6196,7.14045,7.8469
6197,7.14829,7.8469
6198,7.15614,7.8469
6199,7.16399,7.8469
6200,7.17183,7.8469
6201,7.17968,7.8469
6202,7.18753,7.8469
6203,7.19537,7.8469
6204,7.20322,7.8469
6205,7.21107,7.8469
6206,7.21892,7.8469
6207,7.22676,7.8469
6208,7.23461,7.8469
6209,7.24246,7.8469
6210,7.2503,7.8469
6211,7.25815,7.8469
6212,7.266,7.8469
6213,7.27384,7.8469
6214,7.28169,7.8469
6215,7.28954,7.8469
6216,7.29738,7.8469
6217,7.30523,7.8469
6218,7.31308,7.8469
6219,7.32092,7.8469
6220,7.32877,7.8469
6221,7.33662,7.8469
6222,7.34447,7.8469
6223,7.35231,7.8469
6224,7.36016,7.8469
6225,7.36801,7.8469
6226,7.37585,7.8469
6227,7.3837,7.8469
6228,7.39155,7.8469
6229,7.39939,7.8469
6230,7.40724,7.8469
6231,7.41509,7.8469
6232,7.42293,7.8469
6233,7.43078,7.8469
6234,7.43863,7.8469
6235,7.44648,7.8469
6236,7.45432,7.8469
6237,7.46217,7.8469
6238,7.47002,7.8469
6239,7.47786,7.8469
6240,7.48571,7.8469
6241,7.49356,7.8469
6242,7.5014,7.8469
6243,7.50925,7.8469
6244,7.5171,7.8469
6245,7.52494,7.8469
6246,7.53279,7.8469
6247,7.54064,7.8469
6248,7.54849,7.8469
6249,7.55633,7.8469
6250,7.56418,7.8469
6251,7.57203,7.8469
6252,7.57987,7.8469
6253,7.58772,7.8469
6254,7.59557,7.8469
6255,7.60341,7.8469
6256,7.61126,7.8469
6257,7.61911,7.8469
6258,7.62695,7.8469
6259,7.6348,7.8469
6260,7.64265,7.8469
6261,7.65049,7.8469
6262,7.65834,7.8469
6263,7.66619,7.8469
6264,7.67404,7.8469
6265,7.68188,7.8469
6266,7.68973,7.8469
6267,7.69758,7.8469
6268,7.70542,7.8469
6269,7.71327,7.8469
6270,7.72112,7.8469
6271,7.72896,7.8469
6272,7.73681,7.8469
6273,7.74466,7.8469
6274,7.7525,7.8469
6275,7.76035,7.8469
6276,7.7682,7.8469
6277,7.77605,7.8469
6278,7.78389,7.8469
6279,7.79174,7.8469
6280,7.79959,7.8469
6281,7.80743,7.8469
6282,7.81528,7.8469
6283,7.82313,7.8469
6284,7.83097,7.8469
6285,7.83882,7.8469
6286,7.84667,7.8469
6287,7.85451,7.8469
6288,7.86236,7.8469
6289,7.87021,7.8469
6290,7.87805,7.8469
6291,7.8859,7.8469
6292,7.89375,7.8469
6293,7.9016,7.8469
6294,7.90944,7.8469
6295,7.91729,7.8469
6296,7.92514,7.8469
6297,7.93298,7.8469
6298,7.94083,7.8469
6299,7.94868,7.8469
6300,7.95652,7.8469
6301,7.96437,7.8469
6302,7.97222,7.8469
6303,7.98006,7.8469
6304,7.98791,7.8469
6305,7.99576,7.8469
6306,8.00361,7.8469
6307,8.01145,7.8469
6308,8.0193,7.8469
6309,8.02715,7.8469
6310,8.03499,7.8469
6311,8.04284,7.8469
6312,8.05069,7.8469
6313,8.05853,7.8469
