t; x
0.717; 0.0422713
0.718; 0.0421582
0.719; 0.0420454
0.72; 0.0419329
0.721; 0.0418207
0.722; 0.0417088
0.723; 0.0415971
0.724; 0.0414858
0.725; 0.0413748
0.726; 0.0412641
0.727; 0.0411537
0.728; 0.0410436
0.729; 0.0409337
0.73; 0.0408242
0.731; 0.040715
0.732; 0.040606
0.733; 0.0404974
0.734; 0.040389
0.735; 0.0402809
0.736; 0.0401731
0.737; 0.0400656
0.738; 0.0399584
0.739; 0.0398515
0.74; 0.0397449
0.741; 0.0396385
0.742; 0.0395324
0.743; 0.0394266
0.744; 0.0393211
0.745; 0.0392159
0.746; 0.039111
0.747; 0.0390063
0.748; 0.038902
0.749; 0.0387979
0.75; 0.038694
0.751; 0.0385905
0.752; 0.0384872
0.753; 0.0383842
0.754; 0.0382815
0.755; 0.0381791
0.756; 0.0380769
0.757; 0.037975
0.758; 0.0378734
0.759; 0.0377721
0.76; 0.037671
0.761; 0.0375702
0.762; 0.0374697
0.763; 0.0373694
0.764; 0.0372694
0.765; 0.0371697
0.766; 0.0370702
0.767; 0.036971
0.768; 0.0368721
0.769; 0.0367734
0.77; 0.036675
0.771; 0.0365769
0.772; 0.036479
0.773; 0.0363814
0.774; 0.036284
0.775; 0.0361869
0.776; 0.0360901
0.777; 0.0359935
0.778; 0.0358972
0.779; 0.0358012
0.78; 0.0357054
0.781; 0.0356098
0.782; 0.0355145
0.783; 0.0354195
0.784; 0.0353247
0.785; 0.0352302
0.786; 0.0351359
0.787; 0.0350419
0.788; 0.0349481
0.789; 0.0348546
0.79; 0.0347613
0.791; 0.0346683
0.792; 0.0345756
0.793; 0.034483
0.794; 0.0343908
0.795; 0.0342987
0.796; 0.034207
0.797; 0.0341154
0.798; 0.0340241
0.799; 0.0339331
0.8; 0.0338423
0.801; 0.0337517
0.802; 0.0336614
0.803; 0.0335713
0.804; 0.0334815
0.805; 0.0333919
0.806; 0.0333026
0.807; 0.0332134
0.808; 0.0331246
0.809; 0.0330359
0.81; 0.0329475
0.811; 0.0328594
0.812; 0.0327714
0.813; 0.0326837
0.814; 0.0325963
0.815; 0.0325091
0.816; 0.0324221
0.817; 0.0323353
0.818; 0.0322488
0.819; 0.0321625
0.82; 0.0320764
0.821; 0.0319906
0.822; 0.031905
0.823; 0.0318196
0.824; 0.0317345
0.825; 0.0316495
0.826; 0.0315649
0.827; 0.0314804
0.828; 0.0313962
0.829; 0.0313121
0.83; 0.0312283
0.831; 0.0311448
0.832; 0.0310614
0.833; 0.0309783
0.834; 0.0308954
0.835; 0.0308128
0.836; 0.0307303
0.837; 0.0306481
0.838; 0.0305661
0.839; 0.0304843
0.84; 0.0304027
0.841; 0.0303213
0.842; 0.0302402
0.843; 0.0301593
0.844; 0.0300786
0.845; 0.0299981
0.846; 0.0299178
0.847; 0.0298378
0.848; 0.0297579
0.849; 0.0296783
0.85; 0.0295989
0.851; 0.0295197
0.852; 0.0294407
0.853; 0.0293619
0.854; 0.0292833
0.855; 0.029205
0.856; 0.0291268
0.857; 0.0290489
0.858; 0.0289712
0.859; 0.0288936
0.86; 0.0288163
0.861; 0.0287392
0.862; 0.0286623
0.863; 0.0285856
0.864; 0.0285091
0.865; 0.0284328
0.866; 0.0283567
0.867; 0.0282809
0.868; 0.0282052
0.869; 0.0281297
0.87; 0.0280544
0.871; 0.0279794
0.872; 0.0279045
0.873; 0.0278298
0.874; 0.0277554
0.875; 0.0276811
0.876; 0.027607
0.877; 0.0275331
0.878; 0.0274595
0.879; 0.027386
0.88; 0.0273127
0.881; 0.0272396
0.882; 0.0271667
0.883; 0.027094
0.884; 0.0270215
0.885; 0.0269492
0.886; 0.0268771
0.887; 0.0268052
0.888; 0.0267335
0.889; 0.0266619
0.89; 0.0265906
0.891; 0.0265194
0.892; 0.0264485
0.893; 0.0263777
0.894; 0.0263071
0.895; 0.0262367
0.896; 0.0261665
0.897; 0.0260965
0.898; 0.0260267
0.899; 0.025957
0.9; 0.0258875
0.901; 0.0258183
0.902; 0.0257492
0.903; 0.0256803
0.904; 0.0256116
0.905; 0.025543
0.906; 0.0254747
0.907; 0.0254065
0.908; 0.0253385
0.909; 0.0252707
0.91; 0.0252031
0.911; 0.0251357
0.912; 0.0250684
0.913; 0.0250013
0.914; 0.0249344
0.915; 0.0248677
0.916; 0.0248012
0.917; 0.0247348
0.918; 0.0246686
0.919; 0.0246026
0.92; 0.0245368
0.921; 0.0244711
0.922; 0.0244056
0.923; 0.0243403
0.924; 0.0242752
0.925; 0.0242102
0.926; 0.0241454
0.927; 0.0240808
0.928; 0.0240164
0.929; 0.0239521
0.93; 0.023888
0.931; 0.0238241
0.932; 0.0237604
0.933; 0.0236968
0.934; 0.0236334
0.935; 0.0235701
0.936; 0.0235071
0.937; 0.0234442
0.938; 0.0233814
0.939; 0.0233189
0.94; 0.0232565
0.941; 0.0231942
0.942; 0.0231322
0.943; 0.0230703
0.944; 0.0230085
0.945; 0.022947
0.946; 0.0228855
0.947; 0.0228243
0.948; 0.0227632
0.949; 0.0227023
0.95; 0.0226416
0.951; 0.022581
0.952; 0.0225206
0.953; 0.0224603
0.954; 0.0224002
0.955; 0.0223403
0.956; 0.0222805
0.957; 0.0222209
0.958; 0.0221614
0.959; 0.0221021
0.96; 0.0220429
0.961; 0.021984
0.962; 0.0219251
0.963; 0.0218665
0.964; 0.021808
0.965; 0.0217496
0.966; 0.0216914
0.967; 0.0216334
0.968; 0.0215755
0.969; 0.0215177
0.97; 0.0214602
0.971; 0.0214027
0.972; 0.0213455
0.973; 0.0212883
0.974; 0.0212314
0.975; 0.0211746
0.976; 0.0211179
0.977; 0.0210614
0.978; 0.021005
0.979; 0.0209488
0.98; 0.0208928
0.981; 0.0208369
0.982; 0.0207811
0.983; 0.0207255
0.984; 0.02067
0.985; 0.0206147
0.986; 0.0205596
0.987; 0.0205045
0.988; 0.0204497
0.989; 0.020395
0.99; 0.0203404
0.991; 0.020286
0.992; 0.0202317
0.993; 0.0201775
0.994; 0.0201235
0.995; 0.0200697
0.996; 0.020016
0.997; 0.0199624
0.998; 0.019909
0.999; 0.0198557
1; 0.0198026
1.001; 0.0197496
1.002; 0.0196968
1.003; 0.0196441
1.004; 0.0195915
1.005; 0.0195391
1.006; 0.0194868
1.007; 0.0194346
1.008; 0.0193826
1.009; 0.0193308
1.01; 0.019279
1.011; 0.0192274
1.012; 0.019176
1.013; 0.0191247
1.014; 0.0190735
1.015; 0.0190225
1.016; 0.0189716
1.017; 0.0189208
1.018; 0.0188702
1.019; 0.0188197
1.02; 0.0187693
1.021; 0.0187191
1.022; 0.018669
1.023; 0.018619
1.024; 0.0185692
1.025; 0.0185195
1.026; 0.01847
1.027; 0.0184206
1.028; 0.0183713
1.029; 0.0183221
1.03; 0.0182731
1.031; 0.0182242
1.032; 0.0181754
1.033; 0.0181268
1.034; 0.0180783
1.035; 0.0180299
1.036; 0.0179816
1.037; 0.0179335
1.038; 0.0178855
1.039; 0.0178377
1.04; 0.01779
1.041; 0.0177423
1.042; 0.0176949
1.043; 0.0176475
1.044; 0.0176003
1.045; 0.0175532
1.046; 0.0175062
1.047; 0.0174594
1.048; 0.0174127
1.049; 0.0173661
1.05; 0.0173196
1.051; 0.0172733
1.052; 0.017227
1.053; 0.0171809
