t;x
0.947; 10.947
0.948; 10.948
0.949; 10.949
0.95; 10.95
0.951; 10.951
0.952; 10.952
0.953; 10.953
0.954; 10.954
0.955; 10.955
0.956; 10.956
0.957; 10.957
0.958; 10.958
0.959; 10.959
0.96; 10.96
0.961; 10.961
0.962; 10.962
0.963; 10.963
0.964; 10.964
0.965; 10.965
0.966; 10.966
0.967; 10.967
0.968; 10.968
0.969; 10.969
0.97; 10.97
0.971; 10.971
0.972; 10.972
0.973; 10.973
0.974; 10.974
0.975; 10.975
0.976; 10.976
0.977; 10.977
0.978; 10.978
0.979; 10.979
0.98; 10.98
0.981; 10.981
0.982; 10.982
0.983; 10.983
0.984; 10.984
0.985; 10.985
0.986; 10.986
0.987; 10.987
0.988; 10.988
0.989; 10.989
0.99; 10.99
0.991; 10.991
0.992; 10.992
0.993; 10.993
0.994; 10.994
0.995; 10.995
0.996; 10.996
0.997; 10.997
0.998; 10.998
0.999; 10.999
